order_id,session_id,user_id,group,city_tier,phase,order_ts,items_count,basket_value_inr,free_delivery_unlocked,delivery_fee_charged_inr,delivery_cost_inr,gross_margin_inr
O0058498,,U009530,control,tier_2,pre,2026-01-23 21:18:25,4,337.14,0,35.0,44.4,52.8
O0058499,,U133780,control,tier_2,pre,2026-01-23 21:18:37,2,281.66,0,35.0,42.4,53.1
O0058500,,U111528,control,tier_3,pre,2026-01-23 21:19:08,3,157.6,0,35.0,51.17,30.2
O0058501,,U014864,control,tier_2,pre,2026-01-23 21:19:36,5,424.63,0,35.0,44.02,93.59
O0058502,,U155562,treatment,metro,pre,2026-01-23 21:20:09,5,536.67,1,0.0,28.21,88.83
O0058503,,U012298,treatment,metro,pre,2026-01-23 21:21:19,3,458.85,0,35.0,44.27,87.58
O0058504,,U081412,control,metro,pre,2026-01-23 21:21:51,6,272.28,0,35.0,39.26,50.76
O0058505,,U049320,treatment,tier_2,pre,2026-01-23 21:22:09,4,457.1,0,35.0,39.5,91.46
O0058506,,U060785,control,tier_3,pre,2026-01-23 21:23:40,4,384.04,0,35.0,51.43,60.83
O0058507,,U100466,control,tier_2,pre,2026-01-23 21:25:22,4,473.0,0,35.0,57.19,75.67
O0058508,,U020225,control,metro,pre,2026-01-23 21:26:41,7,433.38,0,35.0,41.33,84.89
O0058509,,U006109,control,metro,pre,2026-01-23 21:27:01,5,958.8,1,0.0,44.65,176.78
O0058510,,U137968,control,tier_2,pre,2026-01-23 21:27:39,4,225.24,0,35.0,37.61,37.63
O0058511,,U123008,treatment,tier_3,pre,2026-01-23 21:29:16,3,179.81,0,35.0,45.64,30.28
O0058512,,U151655,control,metro,pre,2026-01-23 21:29:26,2,405.47,0,35.0,33.73,91.22
O0058513,,U064573,control,tier_3,pre,2026-01-23 21:30:37,3,189.74,0,35.0,48.93,27.98
O0058514,,U047815,treatment,tier_3,pre,2026-01-23 21:33:14,3,305.1,0,35.0,54.72,59.66
O0058515,,U136126,control,tier_3,pre,2026-01-23 21:33:38,3,269.12,0,35.0,68.2,48.5
O0058516,,U023310,treatment,tier_2,pre,2026-01-23 21:33:59,2,554.23,1,0.0,42.24,83.21
O0058517,,U153062,treatment,tier_2,pre,2026-01-23 21:36:02,3,270.59,0,35.0,42.05,42.23
O0058518,,U048868,treatment,metro,pre,2026-01-23 21:36:43,4,273.42,0,35.0,45.72,49.32
O0058519,,U028738,control,tier_3,pre,2026-01-23 21:37:17,3,351.59,0,35.0,53.77,64.96
O0058520,,U061414,treatment,tier_2,pre,2026-01-23 21:37:29,6,476.17,0,35.0,34.79,78.08
O0058521,,U134071,control,metro,pre,2026-01-23 21:37:36,4,500.04,1,0.0,45.21,95.9
O0058522,,U072045,control,tier_2,pre,2026-01-23 21:38:48,5,304.75,0,35.0,41.15,53.98
O0058523,,U105399,control,tier_3,pre,2026-01-23 21:38:55,4,554.94,1,0.0,57.21,81.49
O0058524,,U130239,control,metro,pre,2026-01-23 21:39:19,5,649.4,1,0.0,37.15,111.89
O0058525,,U123879,treatment,tier_2,pre,2026-01-23 21:39:35,2,159.16,0,35.0,28.34,30.53
O0058526,,U135262,control,tier_3,pre,2026-01-23 21:42:06,4,134.49,0,35.0,77.77,24.78
O0058527,,U027903,treatment,metro,pre,2026-01-23 21:42:29,5,459.97,0,35.0,36.97,82.8
O0058528,,U040941,treatment,tier_3,pre,2026-01-23 21:43:10,5,474.03,0,35.0,57.46,79.69
O0058529,,U106726,control,metro,pre,2026-01-23 21:43:23,2,272.73,0,35.0,45.8,57.16
O0058530,,U089620,control,tier_3,pre,2026-01-23 21:43:54,4,247.18,0,35.0,54.52,42.34
O0058531,,U152619,treatment,tier_2,pre,2026-01-23 21:43:55,4,544.43,1,0.0,47.82,84.61
O0058532,,U123495,treatment,tier_2,pre,2026-01-23 21:44:06,6,799.19,1,0.0,42.5,164.13
O0058533,,U000306,treatment,tier_2,pre,2026-01-23 21:46:01,4,225.92,0,35.0,54.49,41.42
O0058534,,U027900,control,metro,pre,2026-01-23 21:46:18,4,360.77,0,35.0,45.66,83.76
O0058535,,U149118,control,metro,pre,2026-01-23 21:46:40,2,107.39,0,35.0,36.73,18.33
O0058536,,U131818,control,tier_3,pre,2026-01-23 21:49:04,3,207.02,0,35.0,59.85,35.92
O0058537,,U013267,treatment,metro,pre,2026-01-23 21:49:58,2,121.9,0,35.0,41.11,17.31
O0058538,,U019723,control,metro,pre,2026-01-23 21:50:53,5,435.16,0,35.0,36.41,83.77
O0058539,,U045735,control,tier_2,pre,2026-01-23 21:51:02,6,651.44,1,0.0,54.96,112.27
O0058540,,U057786,control,metro,pre,2026-01-23 21:52:36,5,372.16,0,35.0,27.35,68.56
O0058541,,U128250,treatment,metro,pre,2026-01-23 21:53:10,3,258.54,0,35.0,39.22,43.07
O0058542,,U052242,treatment,tier_3,pre,2026-01-23 21:54:26,4,304.3,0,35.0,63.13,58.32
O0058543,,U147946,treatment,tier_2,pre,2026-01-23 21:55:06,6,556.39,1,0.0,47.21,92.66
O0058544,,U074180,treatment,metro,pre,2026-01-23 21:56:54,5,463.9,0,35.0,36.73,67.76
O0058545,,U140802,control,tier_2,pre,2026-01-23 21:57:43,4,324.84,0,35.0,36.64,63.12
O0058546,,U158929,treatment,metro,pre,2026-01-23 21:58:09,3,193.33,0,35.0,43.73,38.82
O0058547,,U041301,treatment,tier_2,pre,2026-01-23 21:58:57,3,224.98,0,35.0,32.86,39.95
O0058548,,U002329,treatment,tier_2,pre,2026-01-23 21:59:07,4,277.87,0,35.0,46.9,50.91
O0058549,,U079583,control,tier_2,pre,2026-01-23 21:59:16,7,1007.71,1,0.0,48.17,169.52
O0058550,,U032144,control,tier_3,pre,2026-01-23 21:59:21,4,228.27,0,35.0,50.87,36.27
O0058551,,U115680,treatment,metro,pre,2026-01-23 21:59:55,5,804.31,1,0.0,34.42,196.65
O0058552,,U083038,control,tier_3,pre,2026-01-23 22:03:22,3,349.58,0,35.0,72.41,53.93
O0058553,,U026579,treatment,tier_2,pre,2026-01-23 22:04:17,5,289.72,0,35.0,36.76,53.8
O0058554,,U104253,control,tier_2,pre,2026-01-23 22:06:48,4,364.48,0,35.0,41.7,70.5
O0058555,,U128895,treatment,tier_2,pre,2026-01-23 22:07:50,2,148.61,0,35.0,48.77,25.88
O0058556,,U132257,control,metro,pre,2026-01-23 22:08:03,4,476.62,0,35.0,41.69,95.43
O0058557,,U014173,treatment,tier_3,pre,2026-01-23 22:10:25,5,376.54,0,35.0,78.01,81.83
O0058558,,U118033,control,tier_3,pre,2026-01-23 22:11:22,5,791.49,1,0.0,54.8,148.72
O0058559,,U031812,treatment,tier_2,pre,2026-01-23 22:11:27,8,770.15,1,0.0,52.41,131.5
O0058560,,U090705,treatment,metro,pre,2026-01-23 22:12:02,5,407.07,0,35.0,39.5,59.35
O0058561,,U146112,treatment,tier_2,pre,2026-01-23 22:14:04,2,147.12,0,35.0,64.62,27.63
O0058562,,U141518,control,metro,pre,2026-01-23 22:14:38,5,326.93,0,35.0,34.97,52.64
O0058563,,U060597,treatment,tier_2,pre,2026-01-23 22:16:03,6,478.54,0,35.0,39.82,83.83
O0058564,,U145628,treatment,tier_2,pre,2026-01-23 22:16:11,4,376.44,0,35.0,47.54,66.59
O0058565,,U093654,treatment,metro,pre,2026-01-23 22:17:44,4,416.05,0,35.0,44.7,63.06
O0058566,,U146714,control,tier_3,pre,2026-01-23 22:18:44,2,420.38,0,35.0,63.6,95.17
O0058567,,U129594,control,metro,pre,2026-01-23 22:24:33,6,641.0,1,0.0,38.3,80.73
O0058568,,U025165,treatment,tier_2,pre,2026-01-23 22:24:43,3,438.72,0,35.0,47.81,79.39
O0058569,,U047171,treatment,metro,pre,2026-01-23 22:25:01,3,315.06,0,35.0,47.1,55.53
O0058570,,U078545,treatment,tier_2,pre,2026-01-23 22:25:06,4,380.78,0,35.0,45.89,70.61
O0058571,,U146093,treatment,metro,pre,2026-01-23 22:30:40,7,953.49,1,0.0,33.93,155.45
O0058572,,U069804,control,tier_3,pre,2026-01-23 22:30:54,6,494.4,0,35.0,55.62,85.19
O0058573,,U079388,treatment,metro,pre,2026-01-23 22:31:02,2,129.49,0,35.0,39.33,26.65
O0058574,,U088317,treatment,tier_2,pre,2026-01-23 22:32:14,4,390.1,0,35.0,47.75,70.51
O0058575,,U010182,control,tier_2,pre,2026-01-23 22:33:08,5,538.29,1,0.0,54.28,97.45
O0058576,,U065180,treatment,metro,pre,2026-01-23 22:35:47,4,559.91,1,0.0,45.74,106.17
O0058577,,U084940,control,tier_2,pre,2026-01-23 22:36:06,6,330.16,0,35.0,45.23,61.29
O0058578,,U094929,treatment,metro,pre,2026-01-23 22:36:25,4,312.8,0,35.0,42.02,59.91
O0058579,,U090516,control,tier_2,pre,2026-01-23 22:36:57,5,489.96,0,35.0,45.74,65.67
O0058580,,U048294,treatment,tier_2,pre,2026-01-23 22:37:10,4,385.89,0,35.0,49.86,67.74
O0058581,,U129568,control,tier_2,pre,2026-01-23 22:37:21,3,237.82,0,35.0,48.21,48.24
O0058582,,U028437,treatment,metro,pre,2026-01-23 22:38:02,5,331.32,0,35.0,35.92,52.13
O0058583,,U011644,treatment,tier_3,pre,2026-01-23 22:38:20,5,262.86,0,35.0,47.7,51.67
O0058584,,U111636,control,tier_2,pre,2026-01-23 22:38:23,6,602.91,1,0.0,41.16,79.78
O0058585,,U108967,treatment,metro,pre,2026-01-23 22:39:34,7,606.34,1,0.0,42.1,105.84
O0058586,,U076317,treatment,metro,pre,2026-01-23 22:40:05,5,750.5,1,0.0,45.21,102.56
O0058587,,U134995,treatment,metro,pre,2026-01-23 22:40:50,7,753.41,1,0.0,48.22,133.83
O0058588,,U034977,control,tier_3,pre,2026-01-23 22:41:07,1,51.67,0,35.0,54.6,8.3
O0058589,,U101711,treatment,metro,pre,2026-01-23 22:41:27,3,231.99,0,35.0,39.57,35.7
O0058590,,U064127,control,metro,pre,2026-01-23 22:44:02,4,260.83,0,35.0,33.67,46.45
O0058591,,U159014,treatment,metro,pre,2026-01-23 22:46:55,6,408.91,0,35.0,42.89,79.84
O0058592,,U030531,control,tier_2,pre,2026-01-23 22:47:56,4,398.15,0,35.0,36.05,83.82
O0058593,,U004304,control,metro,pre,2026-01-23 22:48:38,4,404.72,0,35.0,42.95,63.36
O0058594,,U077585,treatment,metro,pre,2026-01-23 22:49:43,6,386.23,0,35.0,42.47,61.07
O0058595,,U129290,treatment,metro,pre,2026-01-23 22:49:58,3,151.82,0,35.0,33.28,22.9
O0058596,,U132001,control,tier_3,pre,2026-01-23 22:50:38,5,367.62,0,35.0,57.86,61.66
O0058597,,U029047,control,tier_2,pre,2026-01-23 22:54:23,2,149.18,0,35.0,44.8,24.37
O0058598,,U016364,treatment,metro,pre,2026-01-23 22:54:45,1,161.35,0,35.0,36.52,33.23
O0058599,,U019607,control,metro,pre,2026-01-23 22:56:12,8,855.63,1,0.0,33.16,171.43
O0058600,,U013375,treatment,metro,pre,2026-01-23 22:56:21,6,402.67,0,35.0,43.07,73.06
O0058601,,U010833,control,tier_2,pre,2026-01-23 22:58:33,6,574.78,1,0.0,38.8,120.01
O0058602,,U023815,treatment,metro,pre,2026-01-23 22:58:55,10,1286.53,1,0.0,39.86,268.28
O0058603,,U057465,control,tier_3,pre,2026-01-23 22:59:14,7,492.91,0,35.0,55.53,93.29
O0058604,,U063639,treatment,tier_2,pre,2026-01-23 22:59:27,4,579.07,1,0.0,39.69,103.62
O0058605,,U118816,control,tier_2,pre,2026-01-23 23:01:12,3,278.21,0,35.0,49.1,40.21
O0058606,,U012305,control,tier_2,pre,2026-01-23 23:02:42,5,639.45,1,0.0,38.59,124.9
O0058607,,U097593,treatment,tier_3,pre,2026-01-23 23:03:28,6,592.39,1,0.0,57.7,109.12
O0058608,,U144640,control,metro,pre,2026-01-23 23:03:43,4,538.87,1,0.0,32.98,98.09
O0058609,,U114839,treatment,tier_2,pre,2026-01-23 23:11:33,6,390.55,0,35.0,41.73,68.06
O0058610,,U056758,control,metro,pre,2026-01-23 23:22:29,4,258.32,0,35.0,32.84,48.42
O0058611,,U019349,treatment,tier_2,pre,2026-01-23 23:24:46,4,331.37,0,35.0,35.87,56.86
O0058612,,U131943,treatment,metro,pre,2026-01-23 23:27:28,8,959.56,1,0.0,42.08,154.23
O0058613,,U008441,treatment,tier_2,pre,2026-01-23 23:38:38,4,337.02,0,35.0,37.4,64.11
O0058614,,U157865,control,metro,pre,2026-01-23 23:48:57,5,803.42,1,0.0,31.3,117.3
O0058615,,U028095,control,metro,pre,2026-01-23 23:48:59,5,335.78,0,35.0,52.42,68.43
O0058616,,U063136,treatment,tier_3,pre,2026-01-23 23:52:55,6,228.45,0,35.0,54.49,38.75
O0058617,,U128042,control,tier_2,pre,2026-01-24 00:20:10,4,288.62,0,35.0,49.1,59.0
O0058618,,U073431,treatment,tier_3,pre,2026-01-24 00:26:01,4,453.13,0,35.0,58.62,71.08
O0058619,,U084551,control,metro,pre,2026-01-24 01:46:12,4,599.84,1,0.0,40.25,101.71
O0058620,,U029759,treatment,metro,pre,2026-01-24 01:53:59,6,452.05,0,35.0,33.62,72.02
O0058621,,U106404,control,tier_2,pre,2026-01-24 03:10:46,4,563.62,1,0.0,46.74,106.95
O0058622,,U014947,control,tier_2,pre,2026-01-24 03:18:07,4,351.46,0,35.0,42.3,67.09
O0058623,,U083298,control,tier_2,pre,2026-01-24 04:41:04,3,352.6,0,35.0,44.25,58.24
O0058624,,U114897,treatment,metro,pre,2026-01-24 04:53:13,8,818.5,1,0.0,43.35,140.97
O0058625,,U088392,control,tier_2,pre,2026-01-24 05:09:01,6,609.68,1,0.0,44.04,104.62
O0058626,,U109265,control,tier_2,pre,2026-01-24 05:13:10,7,792.73,1,0.0,51.87,173.87
O0058627,,U012253,control,tier_2,pre,2026-01-24 05:13:54,7,1134.62,1,0.0,49.75,170.69
O0058628,,U027396,treatment,metro,pre,2026-01-24 05:14:46,1,81.44,0,35.0,36.52,14.59
O0058629,,U074503,treatment,tier_2,pre,2026-01-24 05:27:54,3,258.22,0,35.0,29.43,48.56
O0058630,,U002823,treatment,tier_3,pre,2026-01-24 05:29:34,3,221.33,0,35.0,46.73,44.28
O0058631,,U030190,control,tier_2,pre,2026-01-24 05:46:00,5,396.79,0,35.0,52.36,64.72
O0058632,,U054650,control,tier_3,pre,2026-01-24 05:52:17,6,483.11,0,35.0,54.57,88.2
O0058633,,U022037,control,tier_2,pre,2026-01-24 05:52:57,5,506.65,1,0.0,59.03,98.23
O0058634,,U069710,control,tier_2,pre,2026-01-24 06:07:07,4,584.26,1,0.0,38.43,102.44
O0058635,,U062162,treatment,tier_3,pre,2026-01-24 06:08:01,3,325.04,0,35.0,71.77,61.12
O0058636,,U060712,treatment,metro,pre,2026-01-24 06:12:46,4,266.23,0,35.0,34.97,49.13
O0058637,,U092826,treatment,metro,pre,2026-01-24 06:15:05,4,412.17,0,35.0,36.34,67.83
O0058638,,U097881,treatment,tier_2,pre,2026-01-24 06:19:25,4,423.31,0,35.0,39.47,74.2
O0058639,,U091428,control,tier_2,pre,2026-01-24 06:19:59,4,358.56,0,35.0,32.55,73.19
O0058640,,U050824,control,metro,pre,2026-01-24 06:23:41,3,233.21,0,35.0,47.51,44.12
O0058641,,U145995,control,tier_2,pre,2026-01-24 06:25:09,3,154.31,0,35.0,49.15,25.18
O0058642,,U146406,treatment,metro,pre,2026-01-24 06:25:11,6,1203.51,1,0.0,38.2,181.72
O0058643,,U018194,control,metro,pre,2026-01-24 06:26:18,2,185.99,0,35.0,40.73,36.95
O0058644,,U106052,treatment,tier_3,pre,2026-01-24 06:28:47,7,621.44,1,0.0,50.52,106.84
O0058645,,U015796,control,tier_2,pre,2026-01-24 06:29:16,3,374.99,0,35.0,40.72,55.99
O0058646,,U095281,treatment,metro,pre,2026-01-24 06:29:22,4,289.22,0,35.0,42.1,53.03
O0058647,,U008933,treatment,tier_2,pre,2026-01-24 06:30:54,6,716.61,1,0.0,45.79,119.09
O0058648,,U015673,control,tier_3,pre,2026-01-24 06:33:32,5,338.49,0,35.0,72.31,70.56
O0058649,,U105964,treatment,metro,pre,2026-01-24 06:33:32,2,255.88,0,35.0,34.44,47.79
O0058650,,U048204,control,tier_3,pre,2026-01-24 06:35:52,5,310.31,0,35.0,63.09,60.33
O0058651,,U110989,control,metro,pre,2026-01-24 06:41:25,5,647.65,1,0.0,48.05,135.49
O0058652,,U118838,treatment,metro,pre,2026-01-24 06:41:44,5,722.15,1,0.0,27.5,154.01
O0058653,,U130728,treatment,metro,pre,2026-01-24 06:42:03,5,438.8,0,35.0,36.25,77.69
O0058654,,U014033,control,tier_3,pre,2026-01-24 06:48:23,5,219.07,0,35.0,61.1,45.22
O0058655,,U091501,control,metro,pre,2026-01-24 06:49:13,5,664.75,1,0.0,32.99,127.57
O0058656,,U046613,treatment,tier_3,pre,2026-01-24 06:56:06,3,187.16,0,35.0,74.38,35.77
O0058657,,U106460,control,tier_2,pre,2026-01-24 06:57:27,5,407.73,0,35.0,34.56,85.94
O0058658,,U048387,treatment,tier_2,pre,2026-01-24 06:59:03,3,210.16,0,35.0,53.5,33.81
O0058659,,U142276,treatment,tier_3,pre,2026-01-24 07:01:35,3,213.77,0,35.0,56.24,38.95
O0058660,,U082787,control,metro,pre,2026-01-24 07:11:02,6,917.33,1,0.0,42.95,185.25
O0058661,,U039907,control,tier_3,pre,2026-01-24 07:11:59,4,397.8,0,35.0,51.05,62.51
O0058662,,U044529,treatment,tier_3,pre,2026-01-24 07:13:01,8,1115.61,1,0.0,62.29,217.35
O0058663,,U060871,treatment,tier_2,pre,2026-01-24 07:13:48,9,774.1,1,0.0,47.71,133.48
O0058664,,U046659,control,tier_2,pre,2026-01-24 07:16:20,5,295.82,0,35.0,49.89,53.4
O0058665,,U134489,treatment,tier_3,pre,2026-01-24 07:19:19,5,404.93,0,35.0,44.09,70.14
O0058666,,U137950,control,tier_3,pre,2026-01-24 07:20:11,2,185.31,0,35.0,63.84,32.26
O0058667,,U013732,control,tier_3,pre,2026-01-24 07:21:45,1,97.69,0,35.0,62.01,20.46
O0058668,,U062048,control,tier_2,pre,2026-01-24 07:21:52,3,200.77,0,35.0,57.35,34.06
O0058669,,U004671,treatment,tier_2,pre,2026-01-24 07:25:33,2,245.49,0,35.0,47.55,42.78
O0058670,,U051651,treatment,tier_2,pre,2026-01-24 07:28:23,5,544.29,1,0.0,38.13,100.43
O0058671,,U154798,treatment,metro,pre,2026-01-24 07:31:28,3,345.61,0,35.0,37.74,68.4
O0058672,,U135338,control,metro,pre,2026-01-24 07:32:33,5,276.83,0,35.0,32.25,45.87
O0058673,,U126702,treatment,metro,pre,2026-01-24 07:32:42,4,544.44,1,0.0,32.54,100.44
O0058674,,U096447,control,tier_2,pre,2026-01-24 07:33:29,2,95.28,0,35.0,38.88,15.74
O0058675,,U016830,control,tier_2,pre,2026-01-24 07:33:34,6,502.51,1,0.0,40.67,91.84
O0058676,,U068146,control,metro,pre,2026-01-24 07:37:43,3,350.84,0,35.0,29.45,64.3
O0058677,,U109057,treatment,metro,pre,2026-01-24 07:37:55,5,556.4,1,0.0,42.82,99.35
O0058678,,U062993,treatment,metro,pre,2026-01-24 07:42:01,2,184.05,0,35.0,39.68,36.54
O0058679,,U132675,control,tier_2,pre,2026-01-24 07:44:33,4,265.13,0,35.0,60.42,42.38
O0058680,,U120997,treatment,tier_3,pre,2026-01-24 07:44:37,3,294.89,0,35.0,48.45,47.97
O0058681,,U110989,control,metro,pre,2026-01-24 07:46:18,6,625.3,1,0.0,48.37,96.07
O0058682,,U019321,control,tier_3,pre,2026-01-24 07:47:19,5,376.46,0,35.0,72.67,59.4
O0058683,,U149053,treatment,metro,pre,2026-01-24 07:47:44,3,436.89,0,35.0,37.76,71.26
O0058684,,U125678,treatment,tier_3,pre,2026-01-24 07:50:30,4,312.87,0,35.0,46.06,53.59
O0058685,,U106009,treatment,metro,pre,2026-01-24 07:51:02,6,1083.33,1,0.0,46.19,186.13
O0058686,,U117157,control,tier_2,pre,2026-01-24 07:52:09,1,180.23,0,35.0,42.41,29.49
O0058687,,U060785,control,tier_3,pre,2026-01-24 07:54:52,1,32.45,0,35.0,60.61,5.91
O0058688,,U126456,control,tier_2,pre,2026-01-24 07:55:53,2,145.82,0,35.0,46.17,23.9
O0058689,,U097356,control,tier_3,pre,2026-01-24 07:56:39,7,579.38,1,0.0,47.18,114.03
O0058690,,U035545,control,metro,pre,2026-01-24 07:58:19,5,554.64,1,0.0,44.65,84.01
O0058691,,U017936,control,metro,pre,2026-01-24 08:00:01,4,283.91,0,35.0,48.48,42.0
O0058692,,U083476,control,tier_2,pre,2026-01-24 08:00:38,2,231.55,0,35.0,38.41,48.46
O0058693,,U077585,treatment,metro,pre,2026-01-24 08:02:17,4,372.0,0,35.0,41.8,54.57
O0058694,,U016597,treatment,metro,pre,2026-01-24 08:03:00,6,841.36,1,0.0,28.56,147.97
O0058695,,U135160,control,tier_2,pre,2026-01-24 08:04:06,5,248.11,0,35.0,37.46,49.03
O0058696,,U145919,control,metro,pre,2026-01-24 08:06:54,6,830.52,1,0.0,39.77,139.31
O0058697,,U027821,treatment,tier_2,pre,2026-01-24 08:11:04,3,190.25,0,35.0,40.48,35.5
O0058698,,U065093,control,metro,pre,2026-01-24 08:12:18,5,421.56,0,35.0,32.48,69.87
O0058699,,U057969,control,metro,pre,2026-01-24 08:12:54,3,258.38,0,35.0,37.7,40.0
O0058700,,U106961,control,metro,pre,2026-01-24 08:13:34,3,238.34,0,35.0,35.05,50.37
O0058701,,U008569,control,tier_3,pre,2026-01-24 08:13:52,4,167.84,0,35.0,73.73,35.06
O0058702,,U012213,treatment,tier_2,pre,2026-01-24 08:14:05,4,344.29,0,35.0,55.98,63.32
O0058703,,U044712,control,tier_3,pre,2026-01-24 08:16:02,3,179.49,0,35.0,49.41,34.85
O0058704,,U032489,control,metro,pre,2026-01-24 08:17:05,5,514.41,1,0.0,26.28,104.8
O0058705,,U119241,control,tier_3,pre,2026-01-24 08:17:26,3,442.9,0,35.0,55.9,90.89
O0058706,,U044997,control,tier_2,pre,2026-01-24 08:17:31,5,260.68,0,35.0,37.86,35.73
O0058707,,U060939,control,tier_2,pre,2026-01-24 08:19:35,3,458.26,0,35.0,47.38,90.67
O0058708,,U024178,control,tier_2,pre,2026-01-24 08:19:53,5,512.21,1,0.0,48.0,86.62
O0058709,,U105495,control,metro,pre,2026-01-24 08:20:28,2,210.5,0,35.0,33.53,39.36
O0058710,,U111528,control,tier_3,pre,2026-01-24 08:20:45,3,277.21,0,35.0,59.02,59.51
O0058711,,U085638,treatment,metro,pre,2026-01-24 08:20:45,3,303.25,0,35.0,39.81,56.76
O0058712,,U041696,control,tier_2,pre,2026-01-24 08:21:20,5,356.81,0,35.0,44.52,71.72
O0058713,,U106051,control,tier_2,pre,2026-01-24 08:24:37,4,468.18,0,35.0,54.8,94.52
O0058714,,U034285,control,tier_2,pre,2026-01-24 08:25:17,5,290.13,0,35.0,43.32,55.41
O0058715,,U031068,control,tier_3,pre,2026-01-24 08:25:31,5,207.09,0,35.0,66.36,38.67
O0058716,,U068302,control,metro,pre,2026-01-24 08:25:51,3,479.64,0,35.0,38.58,80.49
O0058717,,U062545,control,tier_3,pre,2026-01-24 08:26:18,3,402.73,0,35.0,55.79,78.83
O0058718,,U105260,treatment,tier_2,pre,2026-01-24 08:26:19,5,446.69,0,35.0,49.48,90.26
O0058719,,U075805,control,metro,pre,2026-01-24 08:26:31,1,66.91,0,35.0,32.24,14.05
O0058720,,U044894,treatment,tier_2,pre,2026-01-24 08:31:46,2,312.42,0,35.0,43.22,57.66
O0058721,,U091761,treatment,tier_3,pre,2026-01-24 08:31:54,2,125.15,0,35.0,50.82,23.54
O0058722,,U008200,treatment,tier_3,pre,2026-01-24 08:32:51,5,428.24,0,35.0,52.19,77.88
O0058723,,U005570,treatment,tier_3,pre,2026-01-24 08:32:56,3,207.38,0,35.0,40.66,38.95
O0058724,,U004630,treatment,tier_2,pre,2026-01-24 08:33:16,2,301.67,0,35.0,47.68,56.0
O0058725,,U041100,control,metro,pre,2026-01-24 08:33:21,5,685.39,1,0.0,41.79,127.95
O0058726,,U004271,control,tier_3,pre,2026-01-24 08:34:32,5,879.89,1,0.0,51.82,172.77
O0058727,,U147221,control,metro,pre,2026-01-24 08:39:21,2,140.95,0,35.0,29.75,27.76
O0058728,,U060871,treatment,tier_2,pre,2026-01-24 08:40:43,5,1126.36,1,0.0,49.35,198.26
O0058729,,U033860,control,tier_2,pre,2026-01-24 08:43:09,3,218.63,0,35.0,40.31,28.99
O0058730,,U064729,treatment,tier_3,pre,2026-01-24 08:43:26,4,489.48,0,35.0,65.49,80.69
O0058731,,U045464,treatment,metro,pre,2026-01-24 08:44:08,4,561.06,1,0.0,32.1,90.63
O0058732,,U124953,treatment,metro,pre,2026-01-24 08:45:21,4,456.16,0,35.0,30.48,87.98
O0058733,,U000206,control,tier_3,pre,2026-01-24 08:47:23,3,258.97,0,35.0,51.77,45.55
O0058734,,U076636,control,metro,pre,2026-01-24 08:52:41,2,133.47,0,35.0,40.76,23.06
O0058735,,U019265,treatment,metro,pre,2026-01-24 08:52:50,8,1154.5,1,0.0,41.74,193.64
O0058736,,U047416,control,tier_2,pre,2026-01-24 08:53:28,6,502.95,1,0.0,49.83,75.43
O0058737,,U037393,control,tier_2,pre,2026-01-24 08:53:49,6,494.37,0,35.0,37.59,105.71
O0058738,,U114328,control,tier_3,pre,2026-01-24 08:54:46,3,319.35,0,35.0,60.88,59.78
O0058739,,U013046,control,tier_3,pre,2026-01-24 08:55:23,2,117.29,0,35.0,73.26,19.33
O0058740,,U036966,control,metro,pre,2026-01-24 08:55:23,4,576.65,1,0.0,44.89,109.39
O0058741,,U120509,control,metro,pre,2026-01-24 08:55:56,4,362.81,0,35.0,38.36,55.31
O0058742,,U008200,treatment,tier_3,pre,2026-01-24 08:56:54,2,67.74,0,35.0,66.83,12.72
O0058743,,U080840,treatment,tier_2,pre,2026-01-24 08:57:29,5,698.74,1,0.0,38.04,116.53
O0058744,,U113758,control,tier_2,pre,2026-01-24 08:58:19,3,287.0,0,35.0,46.56,52.32
O0058745,,U034630,control,metro,pre,2026-01-24 09:00:36,1,133.24,0,35.0,23.22,25.12
O0058746,,U040034,treatment,metro,pre,2026-01-24 09:00:57,6,1096.14,1,0.0,37.35,209.57
O0058747,,U141712,treatment,tier_2,pre,2026-01-24 09:01:02,6,494.27,0,35.0,51.25,88.57
O0058748,,U068147,control,tier_2,pre,2026-01-24 09:04:13,5,164.18,0,35.0,43.67,31.27
O0058749,,U082501,treatment,metro,pre,2026-01-24 09:05:13,5,584.62,1,0.0,39.69,81.34
O0058750,,U069059,control,tier_2,pre,2026-01-24 09:07:38,3,162.43,0,35.0,44.8,27.59
O0058751,,U103381,treatment,tier_3,pre,2026-01-24 09:10:10,6,544.88,1,0.0,65.78,94.95
O0058752,,U097081,control,metro,pre,2026-01-24 09:14:18,5,323.74,0,35.0,41.64,60.96
O0058753,,U037393,control,tier_2,pre,2026-01-24 09:15:21,8,845.58,1,0.0,43.91,139.36
O0058754,,U086355,treatment,tier_2,pre,2026-01-24 09:15:50,4,353.73,0,35.0,53.02,79.17
O0058755,,U075988,treatment,metro,pre,2026-01-24 09:16:28,4,556.83,1,0.0,35.34,115.98
O0058756,,U148551,control,tier_3,pre,2026-01-24 09:18:10,5,498.59,0,35.0,44.58,93.35
O0058757,,U027104,control,tier_2,pre,2026-01-24 09:20:51,3,280.53,0,35.0,38.32,49.44
O0058758,,U006109,control,metro,pre,2026-01-24 09:20:52,3,352.85,0,35.0,31.27,75.61
